cell_id,x_spring,y_spring,Potential,Pr_Er,Pr_Gr,Pr_Ly,Pr_DC,Pr_Mk,Pr_Mo,Pr_Ba
bBM2666,383.27,-729.75,7.0054,8.0283e-17,1,1.5415e-16,8.0377e-16,2.8141e-17,2.0992e-15,1.5399e-16
bBM2667,259.2,-301.39,19.107,0.00010289,0.99825,0.00021196,0.00064047,1.9941e-05,0.00072405,5.3834e-05
bBM2668,259.31,-388.3,18.382,2.7272e-05,0.99947,4.757e-05,0.00031858,3.3892e-06,0.00012502,7.2323e-06
bBM2669,294.79,-405.97,17.661,4.7932e-06,0.99991,5.5763e-06,3.9016e-05,9.1425e-07,3.2581e-05,3.7582e-06
bBM2670,344.05,-1139.5,-41.292,3.3768e-17,1,4.9468e-17,5.4892e-16,0,1.0089e-15,0
bBM2671,361.56,-905.84,-9.9573,6.6979e-15,1,0,0,1.2671e-17,1.3702e-16,7.4903e-16
bBM2672,240.42,-328.78,19.226,0.00015451,0.99659,0.00066776,0.0018478,1.9303e-05,0.00068396,3.8647e-05
bBM2673,322,-635.53,12.407,9.2085e-11,1,1.5189e-10,1.0803e-09,1.2303e-11,5.5147e-10,3.2279e-11
bBM2674,173.81,-48.891,21.027,0.0029202,0.60764,0.0046191,0.074981,0.00073754,0.30799,0.001107
bBM2675,237.23,-252.68,19.699,0.00057374,0.99332,0.00047587,0.0026119,7.48e-05,0.0027289,0.00021146
bBM2676,365.98,-820.35,-0.10333,2.1738e-15,1,1.8441e-17,0,0,1.0157e-15,0
bBM2677,309.4,-562.26,14.616,1.1163e-08,1,1.6564e-08,1.2536e-07,1.4507e-09,6.0715e-08,3.858e-09
bBM2678,294.87,-1386.6,-84.416,3.2426e-15,1,0,2.0999e-17,0,1.1954e-15,0
bBM2679,198.29,-159.51,20.642,0.0018218,0.95069,0.003061,0.011459,0.000514,0.031294,0.0011571
bBM2682,358.34,-692.73,10.15,1.9077e-13,1,2.6321e-13,2.1811e-12,2.9285e-14,1.0398e-12,8.5068e-14
bBM2684,375.47,-640.9,11.616,7.4296e-12,1,8.6431e-12,6.8699e-11,1.4354e-12,5.6608e-11,5.6129e-12
bBM2685,-992.17,105.43,19.947,0.99803,0.00026224,0.00083301,0.00021677,0.00018506,0.00013534,0.00033841
bBM2686,119.81,75.576,21.035,0.0024273,0.058482,0.0047742,0.025496,0.0011185,0.90645,0.0012488
bBM2687,237.18,-261.56,19.515,0.00033881,0.99573,0.00028742,0.0014329,5.4782e-05,0.0019164,0.00024321
bBM2688,225.35,-232.53,20.022,0.0012748,0.98877,0.00078019,0.0032085,0.00017204,0.0052172,0.00058062
bBM2690,364.38,-615.37,12.563,6.8516e-11,1,7.4725e-11,6.6075e-10,1.5961e-11,4.4281e-10,1.1913e-10
bBM2691,384.66,-716.56,8.0092,5.3988e-15,1,1.4405e-14,1.0349e-13,2.8947e-15,8.1609e-14,9.1993e-15
bBM2692,308.69,-568.25,14.623,8.0564e-09,1,1.1487e-08,1.087e-07,9.9594e-10,3.9224e-08,2.7241e-09
bBM2693,-960.22,100.16,20.33,0.99645,0.00045378,0.0016149,0.00035759,0.0003,0.00025205,0.00057392
bBM2694,230.47,-231.4,19.984,0.00097352,0.98818,0.00073288,0.004549,0.00012967,0.0050573,0.00037781
bBM2695,322.22,-593.48,13.82,1.0739e-09,1,1.4117e-09,1.2475e-08,1.3416e-10,5.2539e-09,4.0251e-10
bBM2697,254.73,-401.97,18.307,2.1506e-05,0.99958,5.5779e-05,0.00022027,3.2332e-06,0.00010946,5.9676e-06
bBM2698,239.13,-287.5,19.174,0.00012609,0.99791,0.00011559,0.00097023,2.0678e-05,0.00075283,0.00010746
bBM2699,364.75,-608.11,12.657,3.6288e-12,1,3.6322e-12,2.7207e-11,8.9401e-13,2.2419e-11,7.6433e-12
bBM2700,262.16,-414.44,18.153,1.9267e-05,0.99972,2.4094e-05,0.00016483,1.9213e-06,6.9314e-05,3.6204e-06
bBM2701,348.79,-682.93,10.233,1.7171e-12,1,2.2759e-12,2.0161e-11,2.1919e-13,8.556e-12,6.6865e-13
bBM2702,380.69,-705.74,7.7888,3.3295e-15,1,4.1311e-15,2.3435e-14,8.6071e-16,1.4626e-14,1.4381e-16
bBM2703,-27.268,166,20.502,0.0035638,0.069525,0.90366,0.0068686,0.00086664,0.014548,0.00097044
bBM2704,291.57,-382.05,17.802,5.887e-06,0.9999,6.1083e-06,3.8127e-05,1.1591e-06,4.5336e-05,4.6527e-06
bBM2705,364.92,-888.62,-6.654,8.558e-16,1,0,0,0,1.3765e-15,0
bBM2706,313.03,-576.07,14.376,4.3292e-09,1,6.8677e-09,6.2856e-08,6.0389e-10,2.4466e-08,1.6984e-09
bBM2707,290.41,-425.76,17.107,1.4382e-06,0.99995,2.3593e-06,3.4969e-05,2.4128e-07,9.1979e-06,7.8231e-07
bBM2708,346.99,-1119.1,-37.014,1.9216e-15,1,8.4532e-17,0,0,7.8617e-16,0
bBM2709,171.96,-168.49,20.724,0.0041613,0.93663,0.0077716,0.024243,0.0007965,0.02515,0.0012516
bBM2710,319.57,-581.94,14.187,1.3736e-09,1,1.9519e-09,1.8383e-08,2.0211e-10,7.8351e-09,6.7698e-10
bBM2711,327.69,-498.44,15.614,3.9225e-08,1,4.6378e-08,3.7756e-07,7.8831e-09,2.7712e-07,3.7908e-08
bBM2712,263.95,-370.74,18.563,2.8161e-05,0.99945,3.1755e-05,0.00024201,6.4405e-06,0.00021541,2.9788e-05
bBM2713,275.39,-456.84,17.433,3.631e-06,0.99993,6.5676e-06,3.7681e-05,4.5175e-07,1.6382e-05,9.0202e-07
bBM2714,280.09,-366.94,18.269,1.3706e-05,0.99975,1.3979e-05,9.9815e-05,3.3217e-06,0.00010528,1.5063e-05
bBM2715,251.64,-254.04,19.901,0.00039529,0.99062,0.00057167,0.0036703,8.4853e-05,0.0044338,0.00022458
bBM2716,303.55,-431.2,17.052,1.1508e-06,0.99998,1.2368e-06,7.9427e-06,2.7137e-07,8.7882e-06,1.3427e-06
bBM2717,305.73,-591.08,13.938,2.6839e-09,1,5.1496e-09,3.3835e-08,3.6401e-10,1.8468e-08,8.2481e-10
bBM2718,182.43,-165.62,20.616,0.0030074,0.94357,0.01439,0.0142,0.0005444,0.023402,0.00088142
bBM2719,225.9,-309.36,19.387,0.00015885,0.9959,0.00033218,0.0021563,3.4125e-05,0.0013585,5.7403e-05
bBM2720,238.02,-223.82,20.242,0.00086071,0.97807,0.0019997,0.0085814,0.00018108,0.0098934,0.00041449
bBM2721,201.79,-180.53,20.62,0.0018365,0.95079,0.0026847,0.020748,0.00049704,0.022173,0.0012758
bBM2722,164.8,-45.271,21.111,0.0035507,0.63841,0.0055646,0.036204,0.0010555,0.31344,0.0017777
bBM2723,341.54,-674.11,10.659,1.2304e-12,1,1.9071e-12,2.104e-11,1.8161e-13,7.1962e-12,5.2961e-13
bBM2724,208.72,-113.9,20.912,0.0022491,0.80964,0.0045146,0.038869,0.00063424,0.14287,0.0012229
bBM2725,326.41,-524.94,15.079,3.2576e-08,1,2.0345e-08,1.2571e-07,1.0514e-08,1.1832e-07,1.4455e-07
bBM2727,-954.83,82.155,20.201,0.99659,0.00042916,0.0012868,0.00067586,0.00028434,0.00021684,0.00051852
bBM2728,343.46,-700.03,9.976,3.9325e-13,1,5.7031e-13,5.4984e-12,6.2457e-14,2.4528e-12,2.0362e-13
bBM2729,-10.762,57.166,21.765,0.01892,0.54806,0.028093,0.065316,0.013729,0.30834,0.017543
bBM2730,235.04,-266.19,19.764,0.00037937,0.9895,0.0012207,0.0057553,7.1278e-05,0.0029057,0.00016864
bBM2731,113.24,-77.118,21.327,0.0091042,0.81548,0.014271,0.048333,0.0051576,0.10063,0.0070225
bBM2732,168.74,37.534,21.439,0.0054698,0.29945,0.01582,0.073143,0.0022945,0.6008,0.0030159
bBM2733,333.04,-651.27,11.675,1.4777e-11,1,2.1737e-11,1.7131e-10,1.9629e-12,7.9462e-11,5.7382e-12
bBM2734,294.99,-1384.7,-83.757,2.6223e-15,1,2.1617e-17,1.2325e-15,0,5.8757e-18,1.0532e-16
bBM2735,301.4,-425.49,17.295,2.2178e-06,0.99995,5.6782e-06,2.8671e-05,3.8807e-07,1.6798e-05,1.2336e-06
bBM2736,346.46,-647.71,11.966,3.3017e-11,1,4.1287e-11,3.5291e-10,5.1348e-12,2.0775e-10,1.8627e-11
bBM2737,95.784,15.75,21.577,0.011971,0.49797,0.023318,0.063183,0.0048232,0.39107,0.0076601
bBM2738,321.05,-542.36,15.211,2.8999e-08,1,3.6373e-08,2.8247e-07,4.7931e-09,1.7873e-07,1.9224e-08
bBM2739,340.14,-687.32,10.279,9.7025e-13,1,1.419e-12,1.2497e-11,1.3565e-13,5.3737e-12,4.1306e-13
bBM2740,235.56,44.561,21.108,0.0030439,0.19831,0.0065043,0.053262,0.0010449,0.73631,0.0015246
bBM2741,19.811,21.58,21.787,0.022141,0.60667,0.035694,0.053168,0.015822,0.24948,0.017022
bBM2742,256.79,-338.08,18.956,6.0969e-05,0.99763,0.00036853,0.001494,9.5171e-06,0.00041249,2.2576e-05
bBM2744,-1045.7,30.436,18.642,0.99994,8.6798e-06,2.5463e-05,7.1165e-06,4.9955e-06,6.375e-06,9.3134e-06
bBM2745,275.33,-368.64,18.239,1.9587e-05,0.99954,2.4775e-05,0.00026065,3.0819e-06,0.00014061,8.9547e-06
bBM2746,353.6,-570.39,14.59,5.9411e-09,1,6.9607e-09,4.9503e-08,1.1733e-09,4.4868e-08,4.9635e-09
bBM2747,271.95,-335.93,18.647,4.6144e-05,0.99936,5.6545e-05,0.00025258,7.2015e-06,0.00025373,2.1834e-05
bBM2748,-932.89,94.533,20.473,0.99329,0.0007363,0.0035073,0.0005825,0.00052673,0.00039424,0.00095886
bBM2749,246.99,-288.73,19.229,0.00016391,0.998,0.00012507,0.00064632,2.8361e-05,0.00092144,0.00011058
bBM2750,272.47,-332.89,18.707,4.2181e-05,0.99929,5.0519e-05,0.0002377,8.0337e-06,0.00033665,3.0136e-05
bBM2751,355.59,-830.3,-0.083008,3.1161e-15,1,0,0,0,1.0865e-15,0
bBM2752,369.42,-687.67,9.8618,8.1745e-13,1,4.7347e-13,2.7678e-12,7.8407e-14,2.2209e-12,2.2885e-13
bBM2753,310.59,-427.93,17.321,2.3512e-06,0.99996,2.4177e-06,1.3589e-05,4.2658e-07,1.5759e-05,1.7693e-06
bBM2754,-1069.6,62.936,18.874,0.99984,2.3194e-05,6.3278e-05,1.7285e-05,1.2893e-05,1.7537e-05,2.2766e-05
bBM2755,-1075.1,11.881,17.186,1,3.8849e-07,1.0204e-06,2.8919e-07,2.0463e-07,3.0087e-07,3.7214e-07
bBM2756,-1074.3,-19.422,14.851,1,7.4504e-11,5.0645e-11,2.2428e-11,1.4269e-11,1.1137e-10,1.8541e-11
bBM2757,108.87,107.09,21.316,0.0057876,0.060675,0.011767,0.031346,0.0035536,0.883,0.003869
bBM2758,-1003.8,87.436,19.891,0.99892,0.00014394,0.00047582,0.00011427,8.9316e-05,8.698e-05,0.0001662
bBM2759,-1000.6,111.78,20.117,0.99765,0.00030502,0.0010226,0.00027366,0.0002099,0.00015998,0.00038173
bBM2760,-1028,49.814,19.247,0.99971,3.8006e-05,0.00012519,3.8927e-05,2.3938e-05,2.3045e-05,4.51e-05
bBM2761,388.62,-824.47,-1.5777,9.5738e-15,1,3.4613e-15,2.3331e-16,1.9212e-15,6.6886e-15,3.244e-15
bBM2762,180.23,-212.03,20.373,0.0015737,0.96758,0.0046733,0.015409,0.0003936,0.0097633,0.0006081
bBM2763,343.08,99.609,20.831,0.0016832,0.058962,0.0041361,0.05211,0.00056198,0.88167,0.00087882
bBM2764,253.37,-387.4,18.533,4.3004e-05,0.99924,5.3248e-05,0.00046356,4.4699e-06,0.00018803,8.6853e-06
bBM2765,190.06,48.288,21.198,0.0034101,0.14726,0.0071849,0.029144,0.0012589,0.80985,0.0018974
bBM2766,240.65,-210.32,20.317,0.0010284,0.96705,0.0017001,0.015943,0.00020156,0.013634,0.00043952
bBM2767,261.33,-294.57,19.245,0.00011468,0.99794,0.00014518,0.00065798,2.6372e-05,0.001022,9.8373e-05
bBM2768,200.31,-170.9,20.611,0.001582,0.93912,0.0023133,0.017808,0.00049468,0.037583,0.0010991
bBM2769,210.18,-218.36,20.264,0.0022153,0.96926,0.0048932,0.012416,0.00023351,0.010473,0.00050473
bBM2770,285.77,-388.38,17.911,7.7354e-06,0.99986,9.4844e-06,4.5299e-05,2.134e-06,6.4593e-05,8.4021e-06
bBM2771,349.61,-591.66,13.813,1.2678e-09,1,1.5384e-09,1.1699e-08,2.67e-10,9.9606e-09,1.0774e-09
bBM2772,350.11,-551.56,14.429,4.5187e-09,1,5.3644e-09,3.8926e-08,8.4726e-10,3.2197e-08,3.1896e-09
bBM2773,225.76,-291.36,19.673,0.00039904,0.99173,0.0016611,0.004231,5.3053e-05,0.0018276,0.00010086
bBM2774,-505.18,405.27,20.978,0.05088,0.088087,0.014012,0.019129,0.018147,0.018398,0.79135
bBM2775,249.97,-305.16,19.023,9.3949e-05,0.99872,9.0662e-05,0.0004489,2.1626e-05,0.00051592,0.00011352
bBM2776,276.31,-341.67,18.62,4.1784e-05,0.99938,4.2037e-05,0.00023354,6.7624e-06,0.0002774,2.1609e-05
bBM2777,339.57,-542.85,14.604,7.1271e-09,1,9.3953e-09,9.5948e-08,1.4308e-09,5.7323e-08,5.4418e-09
bBM2778,195.5,31.758,21.457,0.0052012,0.30183,0.011175,0.04712,0.0020001,0.62976,0.0029139
bBM2779,135.17,66.719,21.224,0.0035293,0.12809,0.0071826,0.03838,0.0014875,0.81961,0.0017253
bBM2780,-1069.2,-109.2,5.4879,1,4.7673e-15,0,0,0,6.9395e-16,0
bBM2781,174.41,-7.6052,21.144,0.0031498,0.43421,0.0065373,0.05014,0.0010891,0.50329,0.0015762
bBM2782,392.94,-799.63,1.4069,1.3338e-15,1,2.9889e-15,0,1.1294e-19,1.0295e-15,0
bBM2783,384.49,-702.32,8.6587,3.7504e-15,1,1.2834e-14,1.0365e-13,3.0267e-15,6.1936e-14,1.0578e-14
bBM2784,170.47,-181.88,20.502,0.012594,0.95961,0.0017656,0.0063183,0.00063826,0.017228,0.0018486
bBM2785,215.59,49.93,20.967,0.0021598,0.12379,0.0049716,0.022764,0.00077806,0.8443,0.0012357
bBM2786,365.35,-647.17,10.833,3.7595e-13,1,5.7689e-13,3.2769e-12,1.5404e-13,2.365e-12,3.0726e-13
bBM2787,195.41,-162.07,20.403,0.0014899,0.63201,0.0019399,0.33437,0.00024635,0.029511,0.00043437
bBM2788,324.13,-498.98,15.907,1.1041e-07,1,1.3368e-07,8.3999e-07,2.0302e-08,7.7363e-07,7.6431e-08
bBM2789,169.07,-164.08,20.64,0.0028512,0.96269,0.0024497,0.0090232,0.00081719,0.019776,0.0023949
bBM2790,386.1,-748.37,5.3801,2.4232e-17,1,2.3112e-15,2.8905e-15,1.8769e-15,1.5861e-15,1.6679e-15
bBM2791,362.16,-843.2,-1.2039,3.6637e-17,1,0,4.9918e-17,0,1.5294e-15,0
bBM2792,-1078.7,41.378,18.162,0.99998,2.7912e-06,8.5279e-06,2.3e-06,1.6121e-06,1.8462e-06,2.9852e-06
bBM2793,225.46,-296.04,19.534,0.00028224,0.99416,0.00045401,0.0032858,4.0099e-05,0.0017044,7.6262e-05
bBM2794,299.86,-411.11,17.389,2.6406e-06,0.99995,3.4589e-06,1.7659e-05,5.3931e-07,1.7983e-05,2.7737e-06
bBM2795,329.99,121.91,17.999,0.00024764,0.0035639,0.00053116,0.015255,6.077e-05,0.98025,9.1003e-05
bBM2796,233.53,-331.8,19.239,0.00016214,0.99692,0.00031348,0.0017386,2.536e-05,0.00079826,4.6473e-05
bBM2797,358.35,-597.46,13.83,1.0806e-09,1,1.263e-09,9.6461e-09,2.1036e-10,7.9274e-09,8.5988e-10
bBM2798,327.2,-500.69,15.748,9.3474e-08,1,1.0744e-07,8.2622e-07,1.8029e-08,7.4418e-07,7.0384e-08
bBM2799,-1076.9,-155.26,-3.6888,1,5.5454e-15,2.0283e-16,1.0786e-16,0,8.8603e-16,0
bBM2800,207.27,-227.38,20.251,0.0010469,0.97537,0.0024663,0.012234,0.0002039,0.0082967,0.00038562
bBM2801,-834.86,125.42,21.051,0.96248,0.0042494,0.016358,0.0037202,0.0038572,0.0020528,0.0072775
bBM2802,15.323,-15.21,21.657,0.018321,0.7516,0.027969,0.053332,0.010318,0.1248,0.013654
bBM2803,-907.69,120.69,20.772,0.98854,0.0013874,0.0052712,0.0010851,0.001039,0.00071662,0.0019582
bBM2804,318.16,-590.34,13.614,1.4586e-09,1,2.2705e-09,2.0689e-08,1.874e-10,7.7035e-09,4.7812e-10
bBM2805,183.79,20.784,21.408,0.0052024,0.38839,0.012259,0.051136,0.0020603,0.53793,0.0030255
bBM2806,281.14,-1403.4,-88.777,6.0927e-15,1,1.2719e-16,2.0263e-16,1.3405e-17,2.3735e-15,1.5615e-17
bBM2808,163.17,-118.87,20.817,0.0029155,0.76614,0.0044228,0.18394,0.00097645,0.039839,0.0017681
bBM2809,-1027.6,30.68,19.187,0.99978,2.9618e-05,9.6563e-05,2.408e-05,1.8721e-05,1.877e-05,3.7117e-05
bBM2810,-1067.1,-28.96,14.615,1,7.7531e-12,2.0027e-11,5.803e-12,4.3007e-12,5.4289e-12,8.1573e-12
bBM2811,206.62,-247.73,19.736,0.00033455,0.99445,0.00032763,0.0012316,0.00010945,0.0029555,0.00058736
bBM2812,333.59,-542.02,15.192,3.1342e-08,1,3.2479e-08,2.3024e-07,7.0254e-09,2.2544e-07,3.7126e-08
bBM2813,84.267,-8.9909,21.6,0.018532,0.58904,0.020646,0.048143,0.0053145,0.31038,0.0079452
bBM2814,86.25,89.786,21.339,0.005386,0.072187,0.015502,0.027549,0.0033855,0.87226,0.0037256
bBM2815,262.1,-340.07,18.941,6.6498e-05,0.99872,0.00013906,0.00066304,8.9614e-06,0.00037433,2.4142e-05
bBM2816,-963.26,94.656,20.304,0.99675,0.00042041,0.001437,0.00035633,0.00028293,0.00022608,0.00053183
bBM2817,-1070.2,68.992,19.037,0.99983,2.3139e-05,6.9422e-05,1.9254e-05,1.5095e-05,1.4191e-05,2.6217e-05
bBM2818,231.03,-262.73,19.736,0.00047005,0.99276,0.001051,0.0029212,7.0977e-05,0.0025752,0.00014802
bBM2819,-1042.9,-64.658,12.322,1,5.7024e-12,1.1816e-11,3.7374e-12,3.0647e-12,4.736e-12,5.3767e-12
bBM2820,32.904,-35.058,21.526,0.014169,0.79533,0.018216,0.048584,0.0072971,0.10002,0.016377
bBM2821,311.86,-543.38,15.395,5.4835e-08,1,1.0017e-07,6.6644e-07,7.4934e-09,2.9992e-07,2.0516e-08
bBM2822,338.86,-1210.2,-53.611,2.2475e-15,1,4.2774e-17,7.5276e-16,2.4201e-16,1.0868e-15,0
bBM2824,152.71,-130.99,20.897,0.0049466,0.92159,0.0058125,0.020288,0.0014461,0.042631,0.0032891
bBM2825,322.71,120.88,20.169,0.00083992,0.010507,0.0015308,0.039999,0.00019048,0.94664,0.00029225
bBM2826,-1003.9,107.5,20.095,0.99777,0.00030913,0.00097116,0.00023792,0.00019662,0.00015686,0.0003591
bBM2827,-911.45,100.96,20.651,0.98977,0.0015655,0.0044923,0.00098664,0.00089494,0.00064239,0.0016502
bBM2828,174.92,-61.004,21.169,0.0032673,0.71054,0.0075807,0.034917,0.0011366,0.24055,0.0020031
bBM2829,-1049.1,-2.4406,16.856,1,1.6506e-07,5.9058e-07,1.1958e-07,7.8182e-08,1.4209e-07,1.428e-07
bBM2830,-933.43,83.285,20.456,0.99483,0.00063514,0.0023998,0.00048926,0.00046205,0.00033052,0.00085572
bBM2831,163.47,23.608,21.52,0.0070364,0.36187,0.015377,0.048813,0.0028392,0.55988,0.0041813
bBM2832,-1046.5,13.095,18.136,0.9999,2.7401e-05,1.96e-05,5.9172e-06,3.3712e-06,4.4855e-05,2.8518e-06
bBM2833,369.92,-1042.5,-27.558,3.7967e-15,1,4.5923e-17,0,0,6.7689e-16,0
bBM2834,-1064,44.668,18.724,0.99973,7.2231e-05,4.2208e-05,2.1459e-05,1.298e-05,0.00010737,1.6013e-05
bBM2836,364.26,-1072.5,-31.948,8.4447e-16,1,3.4796e-15,0,0,7.3735e-16,0
bBM2837,-989.56,64.795,19.493,0.9994,8.0203e-05,0.00025459,6.3445e-05,5.2658e-05,4.4653e-05,0.000102
bBM2838,322.72,-482.68,16.264,1.9662e-07,1,2.0826e-07,1.5482e-06,4.2221e-08,1.4605e-06,1.9505e-07
bBM2839,330.66,-1261.6,-62.165,5.164e-15,1,4.5832e-16,2.641e-15,0,1.4118e-15,6.7167e-16
bBM2840,361.21,-662.31,10.939,5.3129e-14,1,7.3622e-14,6.0581e-13,1.0832e-14,4.2595e-13,4.6195e-14
bBM2841,102.01,-37.288,21.507,0.010608,0.69303,0.016658,0.044566,0.0047648,0.22393,0.0064431
bBM2842,-976.3,97.302,19.947,0.99784,0.00027248,0.00092919,0.00023569,0.00020596,0.0001432,0.00037487
bBM2843,-1051.9,49.286,18.766,0.99987,2.9026e-05,4.2742e-05,1.5379e-05,9.1846e-06,2.0176e-05,1.5682e-05
bBM2844,-1010,107.22,19.948,0.99774,0.00023302,0.001281,0.00019392,0.0001514,0.00012483,0.00027683
bBM2845,-890.81,-1522.7,-354.79,1,2.3438e-15,2.2226e-15,2.8365e-15,1.116e-15,8.0914e-16,9.7746e-16
bBM2847,332.9,-489.2,15.946,1.19e-07,1,1.3918e-07,1.1966e-06,2.2582e-08,9.1524e-07,8.5676e-08
bBM2848,382.98,-683.22,9.7329,7.4787e-14,1,8.1891e-14,6.7121e-13,1.4445e-14,5.1444e-13,5.6095e-14
bBM2849,333.73,-1205.3,-51.294,1.0351e-15,1,1.4128e-16,1.4007e-15,2.1402e-17,1.3729e-15,0
bBM2850,390.89,-807.45,1.1061,1.0185e-17,1,8.2172e-17,5.5953e-16,9.8928e-17,2.3429e-15,0
bBM2851,-1084.7,10.876,17.079,1,4.1562e-07,9.052e-07,2.35e-07,1.7232e-07,2.71e-07,3.0453e-07
bBM2852,114.33,86.459,21.468,0.0088244,0.13598,0.015861,0.041172,0.0043878,0.78857,0.0052039
bBM2853,-934.76,139.5,20.674,0.99142,0.0011395,0.0037088,0.00086464,0.00080385,0.0005591,0.0015062
bBM2854,-858.82,115.53,20.987,0.9714,0.0030563,0.013233,0.0026796,0.0027442,0.001504,0.0053826
bBM2855,303.04,-407.4,17.552,3.3786e-06,0.99993,4.8168e-06,3.1434e-05,6.6831e-07,2.9181e-05,2.3101e-06
bBM2856,348.5,107.9,20.755,0.0019039,0.046113,0.0034459,0.054255,0.00061248,0.89282,0.00085064
bBM2857,268.47,-351.84,18.55,2.6965e-05,0.99933,3.0109e-05,0.00032022,6.9175e-06,0.00025161,3.0088e-05
bBM2858,-1051.2,-18.094,15.409,1,1.5929e-09,2.8422e-09,9.2849e-10,6.2746e-10,1.7148e-09,1.1541e-09
bBM2859,263.91,-423.98,17.823,8.6751e-06,0.99978,1.3453e-05,0.00014362,1.2726e-06,5.3116e-05,3.0401e-06
bBM2860,350.65,-580.02,14.141,2.984e-09,1,3.5374e-09,2.738e-08,6.3937e-10,2.0892e-08,2.5545e-09
bBM2861,-1035.3,86.708,19.538,0.99918,0.00010055,0.00036352,8.8467e-05,8.298e-05,5.6488e-05,0.00012954
bBM2862,364.31,-1049.1,-27.846,5.2167e-16,1,0,1.6103e-16,0,0,0
bBM2863,-1069,23.695,18.109,0.99998,3.0181e-06,7.8016e-06,2.4034e-06,1.5639e-06,2.4554e-06,2.8693e-06
bBM2864,-1086,-20.261,15.661,1,5.6988e-09,1.2731e-08,3.6063e-09,2.6053e-09,4.6747e-09,4.6955e-09
bBM2865,272.55,-1491,-102.03,8.4871e-15,1,3.9571e-16,1.5349e-16,2.4043e-16,0,0
bBM2866,-1040.4,52.252,19.228,0.99969,4.2025e-05,0.00012805,3.7257e-05,2.4448e-05,2.9993e-05,4.8711e-05
bBM2867,-1002.5,65.736,19.861,0.99887,0.00014731,0.00049372,0.00012785,9.6035e-05,8.6278e-05,0.00018019
bBM2868,-1033.9,108.4,19.804,0.99887,0.00016361,0.00051372,0.00011325,9.0182e-05,8.8875e-05,0.00016389
bBM2869,-917.11,118.3,20.718,0.98957,0.0013396,0.0045681,0.0010088,0.00094905,0.00069414,0.0018672
bBM2870,-976.35,72.258,20.004,0.99822,0.00024086,0.00076055,0.00019533,0.00015891,0.00013832,0.00028442
bBM2871,-1062.6,88.251,19.305,0.99967,4.4533e-05,0.00014153,3.7205e-05,2.7159e-05,2.5048e-05,4.9565e-05
bBM2872,332.31,-669.94,11.245,7.2315e-12,1,1.1596e-11,8.7206e-11,9.7344e-13,4.153e-11,2.6311e-12
bBM2873,-1020.9,69.318,19.534,0.99941,7.9528e-05,0.00024784,7.0559e-05,4.9905e-05,4.7335e-05,9.9346e-05
bBM2874,-782.42,137.56,21.379,0.92593,0.0082555,0.025097,0.0079707,0.010618,0.0042251,0.017906
bBM2875,-971.12,73.323,20.042,0.99798,0.00024493,0.0009053,0.00023394,0.00017166,0.00013486,0.00032511
bBM2876,382.7,-824.46,-0.24275,1.0881e-16,1,1.4383e-17,3.5307e-16,3.8483e-16,1.3487e-15,0
bBM2877,312.37,111.71,20.203,0.00061284,0.014927,0.0014077,0.19721,0.00017633,0.7854,0.00026125
bBM2878,134.12,-107.53,21.196,0.0109,0.8661,0.0090972,0.025493,0.002554,0.081068,0.0047926
bBM2879,-952.46,104.15,20.4,0.99579,0.0005872,0.001803,0.00042678,0.00036763,0.000374,0.00065152
bBM2880,-985.92,61.213,20.008,0.99841,0.00019752,0.00068708,0.00020386,0.0001312,0.00011257,0.00025325
bBM2881,-1046.8,55.632,19.051,0.99906,0.00027343,8.6327e-05,6.1681e-05,3.7542e-05,0.00044378,3.5505e-05
bBM2882,329.59,-587.76,13.053,2.5816e-10,1,4.3085e-10,6.6194e-09,3.6748e-11,1.5003e-09,9.5599e-11
bBM2883,-1086.1,34.13,18.16,0.99998,3.059e-06,8.5665e-06,2.2194e-06,1.6507e-06,2.2838e-06,2.9757e-06
bBM2884,318.45,-1279.6,-65.475,2.9735e-15,1,0,2.9353e-15,0,2.3525e-16,0
bBM2885,91.147,-73.683,21.187,0.0070471,0.88163,0.0086479,0.020149,0.0043192,0.0714,0.0068026
bBM2886,-869.3,126.2,20.899,0.97774,0.002592,0.0093932,0.0024579,0.0025096,0.0012715,0.0040316
bBM2887,-1044.6,44.927,18.815,0.9999,1.3432e-05,3.9591e-05,1.2012e-05,7.6601e-06,9.4115e-06,1.476e-05
bBM2888,-990.12,82.924,20.096,0.99708,0.00054336,0.00093831,0.00026025,0.00020937,0.00060498,0.00036148
bBM2889,246.55,-274.72,19.459,0.00024202,0.99655,0.00046879,0.0010891,4.1593e-05,0.0014908,0.0001163
bBM2890,-1070.1,-22.477,15.367,1,4.0238e-09,7.7059e-09,3.1829e-09,3.6106e-09,3.3008e-09,4.6326e-09
bBM2891,-1064.1,60.453,18.966,0.99986,2.0654e-05,5.9371e-05,1.6427e-05,1.1915e-05,1.2771e-05,2.327e-05
bBM2892,-831.14,120.72,21.187,0.93542,0.0042364,0.041375,0.00381,0.0042744,0.0020814,0.0088001
bBM2893,-1066,34.202,18.087,0.99999,2.1746e-06,5.1517e-06,1.6464e-06,1.162e-06,1.8266e-06,1.9618e-06
bBM2894,-1012.4,41.694,19.049,0.99987,1.6821e-05,5.489e-05,1.598e-05,1.0427e-05,1.0287e-05,1.9771e-05
bBM2895,335.06,-534.13,15.403,3.6411e-08,1,4.53e-08,4.4477e-07,7.1967e-09,3.6321e-07,3.027e-08
